YEAR,MONTH,BENE_GEO_LVL,BENE_STATE_ABRVTN,BENE_STATE_DESC,BENE_COUNTY_DESC,BENE_FIPS_CD,TOT_BENES,ORGNL_MDCR_BENES,MA_AND_OTH_BENES,AGED_TOT_BENES,AGED_ESRD_BENES,AGED_NO_ESRD_BENES,DSBLD_TOT_BENES,DSBLD_ESRD_AND_ESRD_ONLY_BENES,DSBLD_NO_ESRD_BENES,A_B_TOT_BENES,A_B_ORGNL_MDCR_BENES,A_B_MA_AND_OTH_BENES,PRSCRPTN_DRUG_TOT_BENES,PRSCRPTN_DRUG_PDP_BENES,PRSCRPTN_DRUG_MAPD_BENES,PRSCRPTN_DRUG_DEEMED_ELIGIBLE_FULL_LIS_BENES,PRSCRPTN_DRUG_FULL_LIS_BENES,PRSCRPTN_DRUG_PARTIAL_LIS_BENES,PRSCRPTN_DRUG_NO_LIS_BENES
2023,Year,County,AR,Arkansas,Carroll,05015,7112.0,4947.0,2165.0,5913.0,13.0,5899.0,1199.0,*,*,6583.0,4418.0,2165.0,4951.0,2957.0,1994.0,1168.0,144.0,66.0,3573.0
2023,Year,County,AR,Arkansas,Chicot,05017,2640.0,2189.0,451.0,2022.0,15.0,2007.0,618.0,27.0,591.0,2481.0,2030.0,451.0,2023.0,1585.0,432.0,980.0,109.0,36.0,892.0
2023,Year,County,AR,Arkansas,Clark,05019,4525.0,3578.0,947.0,3596.0,25.0,3571.0,930.0,26.0,904.0,4207.0,3259.0,947.0,3000.0,2159.0,840.0,954.0,117.0,61.0,1868.0
2023,Year,County,AR,Arkansas,Clay,05021,4115.0,3537.0,578.0,3243.0,15.0,3228.0,872.0,15.0,858.0,3897.0,3319.0,578.0,2960.0,2441.0,519.0,1048.0,120.0,50.0,1743.0
2023,Year,County,AR,Arkansas,Cleburne,05023,7775.0,6602.0,1173.0,6346.0,18.0,6329.0,1429.0,*,*,7392.0,6219.0,1173.0,5211.0,4277.0,935.0,1250.0,162.0,90.0,3710.0
2023,Year,County,AR,Arkansas,Cleveland,05025,1948.0,1681.0,267.0,1515.0,*,*,434.0,*,*,1846.0,1578.0,267.0,1355.0,1103.0,252.0,400.0,34.0,24.0,897.0
2023,Year,County,AR,Arkansas,Columbia,05027,5121.0,4402.0,720.0,3904.0,25.0,3879.0,1217.0,34.0,1184.0,4856.0,4136.0,720.0,3975.0,3298.0,677.0,1400.0,161.0,63.0,2350.0
2023,Year,County,AR,Arkansas,Conway,05029,5008.0,4025.0,983.0,3813.0,17.0,3797.0,1194.0,18.0,1176.0,4704.0,3721.0,983.0,3529.0,2710.0,819.0,1193.0,123.0,48.0,2166.0
2023,Year,County,AR,Arkansas,Craighead,05031,18027.0,14571.0,3456.0,13887.0,60.0,13827.0,4140.0,84.0,4056.0,16878.0,13422.0,3456.0,13079.0,9836.0,3242.0,4037.0,476.0,193.0,8373.0
2023,Year,County,AR,Arkansas,Crawford,05033,13242.0,8198.0,5044.0,9677.0,29.0,9648.0,3565.0,39.0,3526.0,12361.0,7318.0,5043.0,9694.0,4970.0,4725.0,3025.0,397.0,176.0,6096.0
2023,Year,County,AR,Arkansas,Crittenden,05035,8807.0,6996.0,1811.0,6426.0,71.0,6355.0,2382.0,109.0,2273.0,8049.0,6238.0,1811.0,6326.0,4627.0,1699.0,2851.0,283.0,94.0,3098.0
2023,Year,County,AR,Arkansas,Cross,05037,3898.0,3132.0,766.0,3051.0,22.0,3029.0,847.0,22.0,825.0,3666.0,2900.0,766.0,2827.0,2128.0,699.0,1013.0,137.0,53.0,1624.0
2023,Year,County,AR,Arkansas,Dallas,05039,1903.0,1430.0,474.0,1446.0,*,*,457.0,12.0,444.0,1799.0,1325.0,474.0,1388.0,949.0,440.0,463.0,66.0,18.0,841.0
2023,Year,County,AR,Arkansas,Desha,05041,2823.0,2392.0,431.0,2192.0,27.0,2164.0,632.0,16.0,615.0,2675.0,2243.0,431.0,2100.0,1700.0,400.0,905.0,99.0,33.0,1063.0
2023,Year,County,AR,Arkansas,Drew,05043,3706.0,3172.0,534.0,2875.0,17.0,2858.0,832.0,15.0,817.0,3509.0,2975.0,534.0,2728.0,2220.0,509.0,977.0,127.0,46.0,1578.0
2023,Year,County,AR,Arkansas,Faulkner,05045,18677.0,16353.0,2324.0,14640.0,68.0,14572.0,4037.0,90.0,3946.0,17103.0,14779.0,2324.0,12100.0,10411.0,1689.0,3087.0,411.0,167.0,8434.0
2023,Year,County,AR,Arkansas,Franklin,05047,4112.0,2862.0,1250.0,3191.0,*,*,922.0,*,*,3862.0,2612.0,1250.0,2909.0,1908.0,1001.0,905.0,115.0,53.0,1836.0
2023,Year,County,AR,Arkansas,Fulton,05049,3551.0,2708.0,844.0,2766.0,*,*,785.0,*,*,3389.0,2545.0,844.0,2567.0,1909.0,658.0,842.0,89.0,48.0,1588.0
2023,Year,County,AR,Arkansas,Garland,05051,27895.0,21496.0,6399.0,22935.0,57.0,22878.0,4960.0,81.0,4879.0,26274.0,19876.0,6398.0,19546.0,14005.0,5542.0,4737.0,484.0,190.0,14135.0
2023,Year,County,AR,Arkansas,Grant,05053,3828.0,3201.0,627.0,2987.0,*,*,841.0,*,*,3581.0,2954.0,627.0,2531.0,1956.0,575.0,626.0,86.0,48.0,1771.0
2023,Year,County,AR,Arkansas,Greene,05055,9284.0,7355.0,1929.0,6869.0,33.0,6837.0,2414.0,23.0,2391.0,8788.0,6859.0,1929.0,6762.0,4990.0,1772.0,2142.0,242.0,111.0,4268.0
2023,Year,County,AR,Arkansas,Hempstead,05057,4564.0,3609.0,955.0,3391.0,23.0,3368.0,1173.0,29.0,1143.0,4284.0,3330.0,955.0,3393.0,2481.0,911.0,1324.0,139.0,64.0,1866.0
2023,Year,County,AR,Arkansas,Hot Spring,05059,7591.0,6024.0,1567.0,5796.0,27.0,5769.0,1795.0,21.0,1774.0,7154.0,5587.0,1567.0,4997.0,3646.0,1351.0,1593.0,212.0,98.0,3094.0
2023,Year,County,AR,Arkansas,Howard,05061,3042.0,2505.0,537.0,2324.0,15.0,2310.0,718.0,19.0,699.0,2874.0,2337.0,537.0,2277.0,1805.0,473.0,759.0,81.0,24.0,1413.0
2023,Year,County,AR,Arkansas,Independence,05063,8338.0,7331.0,1007.0,6302.0,15.0,6288.0,2036.0,15.0,2021.0,7883.0,6875.0,1007.0,6002.0,5075.0,927.0,1956.0,221.0,96.0,3729.0
2023,Year,County,AR,Arkansas,Izard,05065,3832.0,3086.0,747.0,2995.0,*,*,837.0,*,*,3672.0,2925.0,747.0,2757.0,2200.0,557.0,902.0,93.0,43.0,1719.0
2023,Year,County,AR,Arkansas,Jackson,05067,3774.0,3226.0,548.0,2813.0,17.0,2796.0,960.0,17.0,943.0,3589.0,3041.0,548.0,2856.0,2367.0,490.0,1135.0,142.0,46.0,1534.0
2023,Year,County,AR,Arkansas,Jefferson,05069,15148.0,11547.0,3601.0,11197.0,107.0,11090.0,3951.0,134.0,3817.0,13890.0,10289.0,3601.0,10521.0,7185.0,3336.0,4177.0,352.0,121.0,5871.0
2023,Year,County,AR,Arkansas,Johnson,05071,5565.0,4169.0,1396.0,4080.0,19.0,4061.0,1485.0,17.0,1468.0,5151.0,3755.0,1396.0,3955.0,2908.0,1047.0,1440.0,154.0,87.0,2275.0
2023,Year,County,AR,Arkansas,Lafayette,05073,1772.0,1544.0,228.0,1365.0,13.0,1352.0,407.0,*,*,1671.0,1444.0,228.0,1303.0,1091.0,212.0,551.0,62.0,25.0,665.0
2023,Year,County,AR,Arkansas,Lawrence,05075,4318.0,3433.0,886.0,3235.0,12.0,3223.0,1084.0,19.0,1065.0,4121.0,3235.0,886.0,3139.0,2345.0,795.0,1252.0,128.0,76.0,1684.0
2023,Year,County,AR,Arkansas,Lee,05077,2006.0,1433.0,573.0,1544.0,14.0,1530.0,462.0,24.0,438.0,1916.0,1343.0,573.0,1564.0,1009.0,555.0,816.0,64.0,21.0,662.0
2023,Year,County,AR,Arkansas,Lincoln,05079,2375.0,1936.0,439.0,1821.0,*,*,553.0,*,*,2223.0,1784.0,439.0,1737.0,1345.0,392.0,709.0,63.0,33.0,933.0
2023,Year,County,AR,Arkansas,Little River,05081,3102.0,2542.0,561.0,2453.0,16.0,2437.0,649.0,15.0,634.0,2925.0,2364.0,561.0,2252.0,1721.0,531.0,679.0,78.0,33.0,1462.0
2023,Year,County,AR,Arkansas,Logan,05083,5569.0,4097.0,1472.0,4250.0,13.0,4238.0,1319.0,16.0,1302.0,5241.0,3769.0,1472.0,3882.0,2637.0,1245.0,1385.0,141.0,59.0,2297.0
2023,Year,County,AR,Arkansas,Lonoke,05085,12497.0,10166.0,2330.0,9559.0,40.0,9518.0,2938.0,37.0,2901.0,11597.0,9267.0,2330.0,7753.0,5770.0,1983.0,2367.0,275.0,142.0,4969.0
2023,Year,County,AR,Arkansas,Madison,05087,3780.0,2503.0,1277.0,2907.0,13.0,2894.0,872.0,*,*,3486.0,2209.0,1277.0,2715.0,1552.0,1163.0,855.0,92.0,57.0,1711.0
2023,Year,County,AR,Arkansas,Marion,05089,5191.0,3698.0,1492.0,4165.0,*,*,1026.0,*,*,4907.0,3414.0,1492.0,3590.0,2521.0,1069.0,976.0,115.0,46.0,2453.0
2023,Year,County,AR,Arkansas,Miller,05091,8531.0,6875.0,1656.0,6601.0,43.0,6558.0,1930.0,53.0,1876.0,7877.0,6221.0,1656.0,6040.0,4521.0,1520.0,1956.0,235.0,86.0,3764.0
2023,Year,County,AR,Arkansas,Mississippi,05093,8433.0,6455.0,1978.0,5894.0,65.0,5830.0,2539.0,73.0,2466.0,7916.0,5938.0,1978.0,6229.0,4347.0,1882.0,2820.0,294.0,110.0,3004.0
2023,Year,County,AR,Arkansas,Monroe,05095,2015.0,1610.0,405.0,1560.0,*,*,454.0,*,*,1909.0,1504.0,405.0,1561.0,1176.0,385.0,710.0,56.0,33.0,762.0
2023,Year,County,AR,Arkansas,Montgomery,05097,2572.0,2054.0,518.0,2084.0,*,*,488.0,*,*,2419.0,1901.0,518.0,1743.0,1299.0,444.0,562.0,48.0,24.0,1108.0
2023,Year,County,AR,Arkansas,Nevada,05099,2077.0,1622.0,455.0,1606.0,14.0,1593.0,471.0,*,*,1978.0,1523.0,455.0,1531.0,1109.0,422.0,588.0,53.0,34.0,857.0
2023,Year,County,AR,Arkansas,Newton,05101,2405.0,1855.0,550.0,1857.0,*,*,547.0,*,*,2263.0,1714.0,550.0,1661.0,1158.0,503.0,634.0,74.0,35.0,918.0
2023,Year,County,AR,Arkansas,Ouachita,05103,6150.0,4528.0,1622.0,4617.0,37.0,4580.0,1533.0,38.0,1495.0,5713.0,4092.0,1621.0,4425.0,2908.0,1517.0,1561.0,188.0,74.0,2602.0
2023,Year,County,AR,Arkansas,Perry,05105,2642.0,2105.0,537.0,2021.0,*,*,620.0,*,*,2445.0,1909.0,537.0,1756.0,1337.0,419.0,564.0,71.0,41.0,1080.0
2023,Year,County,AR,Arkansas,Phillips,05107,4307.0,3324.0,983.0,3241.0,42.0,3199.0,1066.0,42.0,1024.0,4066.0,3082.0,983.0,3364.0,2424.0,939.0,1698.0,124.0,53.0,1489.0
2023,Year,County,AR,Arkansas,Pike,05109,2707.0,2202.0,505.0,2099.0,*,*,609.0,*,*,2573.0,2068.0,505.0,1923.0,1520.0,403.0,675.0,65.0,42.0,1142.0
2023,Year,County,AR,Arkansas,Poinsett,05111,5712.0,4280.0,1433.0,4163.0,19.0,4144.0,1549.0,20.0,1530.0,5423.0,3990.0,1433.0,4380.0,2991.0,1389.0,1884.0,222.0,83.0,2190.0
2023,Year,County,AR,Arkansas,Polk,05113,5405.0,4622.0,783.0,4412.0,*,*,993.0,13.0,980.0,5062.0,4279.0,783.0,3447.0,2927.0,520.0,1136.0,134.0,68.0,2109.0
2023,Year,County,AR,Arkansas,Pope,05115,12223.0,9466.0,2757.0,9441.0,27.0,9414.0,2782.0,35.0,2746.0,11521.0,8764.0,2757.0,8714.0,6301.0,2413.0,2675.0,301.0,155.0,5584.0
2023,Year,County,AR,Arkansas,Prairie,05117,2078.0,1769.0,309.0,1643.0,*,*,435.0,*,*,1985.0,1676.0,309.0,1560.0,1280.0,279.0,520.0,43.0,40.0,957.0
2023,Year,County,AR,Arkansas,Pulaski,05119,74485.0,59214.0,15270.0,57624.0,376.0,57248.0,16861.0,531.0,16330.0,66779.0,51510.0,15268.0,47089.0,33998.0,13091.0,15077.0,1599.0,494.0,29920.0
2023,Year,County,AR,Arkansas,Randolph,05121,4531.0,3425.0,1107.0,3455.0,16.0,3439.0,1076.0,12.0,1065.0,4305.0,3199.0,1107.0,3378.0,2333.0,1045.0,1182.0,145.0,74.0,1977.0
2023,Year,County,AR,Arkansas,Saline,05125,24098.0,19572.0,4526.0,19772.0,53.0,19718.0,4326.0,72.0,4254.0,22369.0,17843.0,4526.0,15520.0,11691.0,3829.0,3207.0,386.0,164.0,11764.0
2023,Year,County,AR,Arkansas,Scott,05127,2563.0,1875.0,687.0,1936.0,*,*,627.0,*,*,2398.0,1711.0,687.0,1767.0,1179.0,588.0,689.0,75.0,29.0,973.0
2023,Year,County,AR,Arkansas,Searcy,05129,2479.0,1892.0,586.0,1918.0,*,*,561.0,*,*,2351.0,1764.0,586.0,1748.0,1232.0,516.0,676.0,74.0,41.0,957.0
2023,Year,County,AR,Arkansas,Sebastian,05131,25222.0,17439.0,7783.0,18980.0,96.0,18884.0,6242.0,106.0,6135.0,23312.0,15529.0,7783.0,18189.0,10886.0,7303.0,5767.0,573.0,248.0,11600.0
2023,Year,County,AR,Arkansas,Sevier,05133,2899.0,2526.0,373.0,2275.0,18.0,2257.0,625.0,11.0,613.0,2703.0,2330.0,373.0,2004.0,1650.0,354.0,695.0,80.0,36.0,1194.0
2023,Year,County,AR,Arkansas,Sharp,05135,5957.0,4788.0,1169.0,4599.0,*,*,1358.0,*,*,5655.0,4486.0,1169.0,4229.0,3167.0,1062.0,1414.0,164.0,83.0,2569.0
2023,Year,County,AR,Arkansas,St. Francis,05123,4944.0,3730.0,1213.0,3704.0,37.0,3668.0,1239.0,51.0,1189.0,4640.0,3426.0,1213.0,3734.0,2594.0,1140.0,1631.0,171.0,60.0,1873.0
2023,Year,County,AR,Arkansas,Stone,05137,4056.0,3510.0,546.0,3184.0,*,*,872.0,*,*,3827.0,3282.0,546.0,2691.0,2233.0,458.0,997.0,61.0,37.0,1595.0
2023,Year,County,AR,Arkansas,Union,05139,9465.0,7807.0,1658.0,7132.0,67.0,7065.0,2333.0,65.0,2268.0,8912.0,7255.0,1658.0,6973.0,5500.0,1473.0,2394.0,254.0,118.0,4207.0
2023,Year,County,AR,Arkansas,Van Buren,05141,5040.0,3978.0,1062.0,4040.0,*,*,1000.0,*,*,4740.0,3678.0,1062.0,3430.0,2556.0,874.0,984.0,130.0,60.0,2256.0
2023,Year,County,AR,Arkansas,Washington,05143,32094.0,24393.0,7701.0,25942.0,105.0,25837.0,6152.0,126.0,6026.0,28871.0,21171.0,7701.0,21980.0,14707.0,7273.0,5540.0,717.0,282.0,15442.0
2023,Year,County,AR,Arkansas,White,05145,16273.0,13578.0,2695.0,12653.0,43.0,12610.0,3620.0,45.0,3576.0,15236.0,12541.0,2695.0,11168.0,8884.0,2284.0,3503.0,411.0,174.0,7081.0
2023,Year,County,AR,Arkansas,Woodruff,05147,1837.0,1554.0,283.0,1433.0,*,*,404.0,14.0,390.0,1746.0,1464.0,283.0,1369.0,1115.0,254.0,649.0,55.0,33.0,632.0
2023,Year,County,AR,Arkansas,Yell,05149,4535.0,3562.0,973.0,3376.0,18.0,3358.0,1159.0,*,*,4246.0,3273.0,973.0,3133.0,2342.0,790.0,1204.0,134.0,57.0,1738.0
2023,Year,County,AR,Arkansas,Unknown,05999,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2023,Year,State,CA,California,Total,06,5965489.0,3473379.0,2492111.0,5268082.0,36785.0,5231297.0,697407.0,28986.0,668421.0,5314498.0,2825802.0,2488697.0,4667821.0,2227255.0,2440566.0,1518663.0,68683.0,22831.0,3057643.0
2023,Year,County,CA,California,Alameda,06001,232964.0,134178.0,98786.0,206830.0,1519.0,205311.0,26135.0,1026.0,25109.0,201343.0,102720.0,98622.0,183528.0,86930.0,96598.0,60069.0,1945.0,634.0,120880.0
2023,Year,County,CA,California,Alpine,06003,236.0,220.0,16.0,215.0,*,*,21.0,*,*,217.0,201.0,16.0,174.0,161.0,13.0,37.0,*,*,135.0
2023,Year,County,CA,California,Amador,06005,10794.0,8486.0,2308.0,9612.0,18.0,9594.0,1182.0,*,*,10032.0,7729.0,2303.0,7940.0,5812.0,2128.0,1174.0,89.0,52.0,6624.0
2023,Year,County,CA,California,Butte,06007,49936.0,47576.0,2360.0,41272.0,176.0,41096.0,8664.0,138.0,8526.0,46418.0,44060.0,2357.0,36013.0,34017.0,1996.0,11478.0,564.0,251.0,23721.0
2023,Year,County,CA,California,Calaveras,06009,12687.0,11005.0,1681.0,11186.0,46.0,11140.0,1501.0,17.0,1484.0,11791.0,10110.0,1680.0,8864.0,7357.0,1507.0,1601.0,117.0,53.0,7093.0
2023,Year,County,CA,California,Colusa,06011,3491.0,3159.0,332.0,2968.0,27.0,2941.0,523.0,16.0,507.0,3193.0,2861.0,332.0,2570.0,2249.0,320.0,922.0,55.0,25.0,1568.0
2023,Year,County,CA,California,Contra Costa,06013,188736.0,99696.0,89040.0,168113.0,1080.0,167032.0,20623.0,722.0,19901.0,166587.0,77633.0,88955.0,146075.0,60838.0,85237.0,31506.0,1274.0,422.0,112873.0
2023,Year,County,CA,California,Del Norte,06015,5958.0,5485.0,473.0,4740.0,14.0,4726.0,1219.0,*,*,5561.0,5088.0,473.0,4292.0,3913.0,380.0,1639.0,75.0,33.0,2545.0
2023,Year,County,CA,California,El Dorado,06017,41412.0,27399.0,14013.0,36864.0,112.0,36753.0,4547.0,74.0,4473.0,37794.0,23791.0,14003.0,30767.0,17188.0,13579.0,4669.0,268.0,99.0,25732.0
2023,Year,County,CA,California,Fresno,06019,134822.0,92925.0,41898.0,115579.0,879.0,114700.0,19243.0,860.0,18383.0,118245.0,76440.0,41806.0,104780.0,63420.0,41360.0,42544.0,1722.0,582.0,59932.0
2023,Year,County,CA,California,Glenn,06021,5507.0,5273.0,235.0,4613.0,25.0,4588.0,894.0,26.0,868.0,5141.0,4907.0,235.0,3961.0,3759.0,202.0,1423.0,86.0,33.0,2419.0
2023,Year,County,CA,California,Humboldt,06023,27827.0,26241.0,1586.0,22746.0,72.0,22674.0,5081.0,53.0,5028.0,25743.0,24159.0,1584.0,19643.0,18244.0,1399.0,6439.0,292.0,129.0,12783.0
2023,Year,County,CA,California,Imperial,06025,29497.0,27186.0,2311.0,25375.0,280.0,25095.0,4122.0,279.0,3844.0,25389.0,23079.0,2311.0,21757.0,19486.0,2271.0,14248.0,587.0,136.0,6786.0
2023,Year,County,CA,California,Inyo,06027,4481.0,4348.0,133.0,4036.0,17.0,4019.0,445.0,14.0,432.0,4122.0,3989.0,133.0,3222.0,3122.0,100.0,772.0,41.0,19.0,2390.0
2023,Year,County,CA,California,Kern,06029,112003.0,70708.0,41295.0,91664.0,748.0,90916.0,20339.0,737.0,19602.0,101484.0,60216.0,41268.0,86993.0,46463.0,40529.0,33223.0,1866.0,612.0,51293.0
2023,Year,County,CA,California,Kings,06031,16544.0,13848.0,2696.0,13838.0,148.0,13689.0,2707.0,142.0,2564.0,14998.0,12302.0,2696.0,11834.0,9184.0,2650.0,5054.0,249.0,75.0,6457.0
2023,Year,County,CA,California,Lake,06033,16965.0,16085.0,880.0,13415.0,81.0,13335.0,3549.0,61.0,3488.0,15640.0,14762.0,878.0,11645.0,10869.0,776.0,4952.0,174.0,78.0,6441.0
2023,Year,County,CA,California,Lassen,06035,4950.0,4826.0,125.0,4051.0,*,*,899.0,*,*,4483.0,4358.0,125.0,3271.0,3183.0,89.0,1068.0,49.0,23.0,2131.0
2023,Year,County,CA,California,Los Angeles,06037,1430778.0,746398.0,684380.0,1276832.0,11460.0,1265373.0,153946.0,8904.0,145042.0,1264495.0,581727.0,682768.0,1179385.0,503518.0,675867.0,486896.0,19341.0,5592.0,667556.0
2023,Year,County,CA,California,Madera,06039,23373.0,15721.0,7652.0,20357.0,130.0,20227.0,3016.0,99.0,2917.0,21160.0,13515.0,7645.0,17846.0,10369.0,7477.0,5451.0,333.0,100.0,11963.0
2023,Year,County,CA,California,Marin,06041,56303.0,33956.0,22347.0,53170.0,122.0,53048.0,3132.0,65.0,3068.0,51069.0,28753.0,22317.0,43861.0,21857.0,22004.0,5335.0,216.0,70.0,38241.0
2023,Year,County,CA,California,Mariposa,06043,4735.0,4429.0,307.0,4155.0,*,*,581.0,*,*,4285.0,3979.0,306.0,3036.0,2765.0,272.0,687.0,56.0,24.0,2269.0
2023,Year,County,CA,California,Mendocino,06045,22021.0,20132.0,1889.0,18534.0,63.0,18471.0,3487.0,68.0,3419.0,20396.0,18510.0,1886.0,15610.0,13836.0,1774.0,5685.0,182.0,59.0,9684.0
2023,Year,County,CA,California,Merced,06047,34553.0,30876.0,3677.0,28745.0,265.0,28480.0,5808.0,279.0,5529.0,31794.0,28120.0,3674.0,24970.0,21423.0,3547.0,11506.0,593.0,204.0,12667.0
2023,Year,County,CA,California,Modoc,06049,2467.0,2286.0,181.0,2075.0,*,*,391.0,*,*,2299.0,2118.0,181.0,1663.0,1504.0,158.0,532.0,36.0,12.0,1083.0
2023,Year,County,CA,California,Mono,06051,1599.0,1543.0,56.0,1504.0,*,*,95.0,0.0,95.0,1462.0,1407.0,55.0,1085.0,1038.0,47.0,164.0,*,*,904.0
2023,Year,County,CA,California,Monterey,06053,61508.0,58118.0,3390.0,54623.0,324.0,54300.0,6885.0,315.0,6570.0,55715.0,52326.0,3389.0,40332.0,37206.0,3126.0,13192.0,771.0,241.0,26128.0
2023,Year,County,CA,California,Napa,06055,28368.0,17957.0,10411.0,25151.0,99.0,25052.0,3217.0,70.0,3147.0,25564.0,15168.0,10395.0,21522.0,11303.0,10219.0,4592.0,340.0,60.0,16531.0
2023,Year,County,CA,California,Nevada,06057,27952.0,23741.0,4211.0,25081.0,61.0,25020.0,2871.0,43.0,2828.0,26176.0,21966.0,4210.0,19738.0,15818.0,3920.0,3326.0,175.0,78.0,16159.0
2023,Year,County,CA,California,Orange,06059,477844.0,242398.0,235445.0,441129.0,2611.0,438519.0,36714.0,1869.0,34845.0,434018.0,198799.0,235219.0,389490.0,158677.0,230813.0,102334.0,3964.0,1481.0,281711.0
2023,Year,County,CA,California,Placer,06061,79001.0,41704.0,37297.0,71741.0,241.0,71500.0,7260.0,124.0,7136.0,72130.0,34862.0,37268.0,61269.0,24996.0,36273.0,7980.0,444.0,191.0,52654.0
2023,Year,County,CA,California,Plumas,06063,5889.0,5456.0,433.0,5099.0,*,*,790.0,*,*,5475.0,5042.0,433.0,3932.0,3639.0,292.0,954.0,50.0,18.0,2910.0
